,Insult,Comment
3209,0,did you have your flea treatment thi month
3210,0,whi thefuck you have to bad mouth thi guyal of you below have facebook account dont you
3211,0,didnt take you ani time at all to tri to turn a solemn day into anoth attempt at racial conflict did itnnth factsth earliest known evid ofxa0decor day observ goe back to variou women auxillari group in the north and south when ladi organ event to honor their war dead by decor grave the earliest record event took place on april 25 1866 in columbu mississippi when a group of women form an associ to decor the grave of civil war soldier start with those who die in the battl of shilohth town of macon georgia columbu georgia and richmond virginia all claim to be the birthplac of decor day have first celebr it in 1866 the town of boalsburg pennsylvania claim to have celebr the first decor day in 1868 carbondal illinoi claim to have celebr it first on april 29 1866 in all some 25 citi claim to be the birthplac of decor day most of them in the southto settl the disput presid lyndon johnson issu a proclaim in 1966 name waterloo new york to be the offici birthplac of memori day
3212,0,a few month ago baptist i think they were
3213,1,awwwit ok your mummi gave you up becaus you were a hideous ugli and stupid child
3214,0,be as you did not attend ani school i can onli repeat what justasking2012 told younndont get mad as us when your ignor is point out we didnt make you babbl like that
3215,0,your no longer the victim unless your mind is weakxa0 you are a survivor if your mind is strong
3216,0,luke carlin stay up and lou goe down
3217,0,sowegadawgxa0but i thought he didnt have a committ offer
3218,0,ikathyv it a stupid word that been abus by stupid peopl
3219,1,onli a black racist idiot would claim that the naacp is not racist in today world especi sinc your a membernnand i dont give a bo whether you take that person or not
3220,1,linux torvald nvidia fuck you nthi will remain in histori if linu said it then nvidia deserv it
3221,1,you stupid racist motherfuck i bet youd never say that to a black man or womant face would you
3222,0,lol btw how the fuck did you nig get a 320 big fuck up
3223,0,lyonessi wa think the same thing how can you not know where your money is gonna2 millon is a lot of money hand downi truli believ that k michel like other our use their pass and now relationship to get paid she bitter that memphiz is with toya nowwhi didnt she say anyth about all thi last year when and toya and memphiz got marri whi she wait for a realiti show pleas help me out becaus i dont get it
3224,0,such a veri weak respons how would the world function if you were in charg no it ok it not my problemxc2xa0someonexc2xa0just got rob theyxc2xa0didntxc2xa0hurt orxc2xa0threatenxc2xa0m do you not care about those who work hardnnim wonder if you yourself pay tax and if you do how you manag to stay so stoic when you think that those peopl do noth all day and take your tax money honestli write a book about itxc2xa0nnmi dislik of these peopl come from the fact that mani mani peopl slave away to make much less and do not have the audac to make such comment likexc2xa0i see eight peopl here have to choos between eat or heat peopl make those decis everi day whilst not live off of other and befor they do that they ditch the booz and fag there is a thing call principl and i think their and your are lackingnnn
3225,1,idiot if they tri to land the plane it is too heavi will have a veri bad accid could kill everyon crawl back under your rock where it is dark better to dump fuel than kill everyon more on the ground
3226,0,brenda55 dasdbobb i forgot that they arent on the east coast mayb ill send a box to my aunt tomorrow we use to go to the outlet in culver citi year ago and stock up on the imperfect second how my mother stay tini with the stuff we indulg in did anyonr els stop in to pick up warm famou amou cooki when he had a shop in hollywood he wa occasion there to bag the cooki there wa no la icon food or sweet mom didnt have us eat
3227,0,if man is done neck and all and ha no arm strength lefta redskin sign is just what we need in the nfc east a slow non mobil qb with a noodl arm and out of hi element communitythink johnni unita in san diegohow doe it feel to finish last again dead skin
3228,0,so the best thing to do to help fight addict problem is to legalizexc2xa0 not sure i get toni pointnnalthough you can argu that some drug be decrimin for possess or use those argument fall flat when it come to cocain or prescript drugsxc2xa0xc2xa0 you can blow your mind out on weed for day and just be in a stuporxc2xa0 mani prescript drug are benefici at so mani milligram per bodi weight but deadli at twice the dosexc2xa0 alcohol creat a myriad of variabl when mix with even tylenol let alon prescript drugsnntoni should have use thi occas to get peopl to donat to chariti that help rehabilit peopl n
3229,0,jojony are absolut invit obruni to get on my case again for use we xa0but thi is the kind of think i would put into a petit project which after all are plural in naturennher are my rough thought around how toni recommend we wait til we hear the probabl disgust outcom of the secur council meet today xa0ar they still meet or did they just go away without bother with ani action xa0 i have not heard that yetnw all first need to read the how to instruct to design a good petitionnhttpwwwavaazorgenpetitionhowtocreatepetitionnni have not read it yet but it address logist realiti of petitionsnnw would need a bit of a discuss of what text we want it ha to be veri cogentny have seen my veri roughli written themebut mayb a much simplifi call to boycott the russian 2014 olymp would be bestconsid how that could be public at the london olymp by the british syriansnnor a call to cancel the russian olymp altogeth that would go to the olymp committe which is a dead end xa0they have no object to tyrant they is onennbut we would have to decid who we want to deliv the petit to and that shape the word of thexa0nand it would be good to consult with a few other key peopl xa0w would not need to have unanim but we would need to know if syrian campaign and other are think of do the same thing xa0th situat now in syria is such so close to the tip point that everi littl project can help leverag the collaps of the regimethat is whi i sign the petit to refer assad to the icc even though i would prefer to simpli lynch him in the street of damascu and display hi bodi in everi town of the land xa0just my initi thoughtsxa0grammar picker pleas note that i use the modal subjunct would and could to indic possibl not fact
3230,0,vik the biggest win of the year so far wa the last game vs miami clinch a win roadi
3231,1,you wick shit you have the mitig gall to call the lord name in your filthi beer smell mouth
3232,0,i feel were get closer to share
3233,0,it is true that i am in the us howev i earn my way to be here legal and without harambe as you put it everi part of my life is good and i am content with my academ achiev and success academ and in life so far i will not justifi how intellig i am co it is stupid to do so peopl who are intellig or smart never justifi their abil co their action easili show their abil it is onli idiot like you who feel insecur about themselv and they tri to justifi to other that they are smart your ill feel about me be in the us cannot bar me from be success in life sorri for who you are
3234,0,karimazweena like in fuck mediev time
3235,0,we all have the same flag and collapsexa0buttonsnthey arexa0xa0ther for a reasonnif a troll trash the thread we clean it upnno monitor will do it
3236,1,bdemonocrat are the parti of 56000000 abortionsnnalso homosexu is about as evil as it get in human be you are the most violent mercyless monster to ever draw breath nngaydolph surround himself with you there were limit on your savagerysourc a creatur name chaz tole mennrhetor question scroto where would you like to see the next sever thousand innoc american be turn into cook dog food
3237,0,your wast your time
3238,0,they are on the level of crazi 911 truther and moonland denier now
3239,0,i dont know what the insult are forni thought it wa a good gamenno excus about anythingnboth team had opportunitiesnther is 3 more to gonmi team lostnbut well tri again tomorrow no sweat
3240,0,you are part of the problem base on your repli talk a long walk of a short and veri high pier at low tidexa0paulbot
3241,0,det er jo dxf8nn samm greianfuck verden jeg leser aldri mer en overskriften det en min stil lever litt pxe5 kanten kan du si eller
3242,1,realli understand thi id tell you to go fuck yourself but you have your head shove so far up your ass there no room for your shrivel dick
3243,0,are you fucken kid me
3244,1,shut up faggot face faggot lol
3245,0,indian ps just got crush by chisox hope you are right
3246,1,oh just shut your shitti mouth stinki queengo clean your toilet
3247,0,ryuzaki i like kevin nash you dont get over it
3248,0,wow vicky2 you final got one right now you onli need about 15000 more to get out of the hole but youll need to make sure you adher to the definit of an oppon if you compar the two definit that of an oppon as compar to the definit of an enemi you seem to be better classifi into the categori enemi by the rote definit
3249,0,well that how a lot of peopl are your just gonna have to deal with those rumor by dispel them or go about your life dont let these rumor affect you mental and emot
3250,1,fat like you kurt
3251,0,i think bon vivant go outsid everi onc in a while
3252,0,wowroflit time to puke nownnrofl rofl rofl
3253,1,your name isnt richard it dickxa0 see me funnyxa0 loserxa0 now go get a job dumbassxa0 no need to repli while mommi is wipe your assxa0 wow thi is fun haha
3254,0,gotta love the road name it sound so spanish lol argentina should just shut it mouth as it like us say we use to own america which we did think we should have it back now but what wors the island never wa part of argentina in the first place
3255,0,he do all thi talkin i would tell him uhh i need you to focu on get your dick hardxa0 i dont enjoy flaccid meat down my throat
3256,1,your comment expos you as iliter and axa0fool
3257,0,asthmagirlxa0norm i dont support boo exseahawk guy like heater will get boo for take the money the saint offer but i dont think you can blame a guy for talk the big contract when the seahawk were match it brown is just a differ stori they guy is just such a immatur and stupid littl man all the slave to the businessman garbag holi cow
3258,0,bethani catch some of those fli ant put them in a baggi and look up termit on the internet then talk to your build super becaus i think that what you have are swarm termit i say that becaus a lot of peopl have your experi and they almost all think that they are fli ant they arent theyr termit you should catch a few and compar them to what you find on the internet
3259,0,im in two mind over thisnn nnon the one hand stat like thi will immedi provok cri of a widen class divis between the educ rich an the uneduc poor howev in recent year the recognit of have a degre ha been cheapen by the plethora of nonsens cours on offer i think anyon who doe now go to univers will think a littl more care over the subject they choos and perhap will studi that littl bit harder to gain valu for their money
3260,1,you are a stupid writer
3261,0,nanett leporexa0httpbitlymykdd3nnif you wait a bit itll definit go on sale it doesnt look veri flatter on the hanger so a lot of peopl pass over it so say the sale ladi who help me so youll be abl to get it for less than 398
3262,0,howienicann im a lefti and ive kill captur lot of muslim
3263,0,hi john and a happi new chines year and i hope that you get veri good year
3264,0,get the lotteri on kid you are one lucki boy
3265,0,oh fuck that british skank if she tri that again dlulu would pull out her shotgun and blast her right in the twat
3266,0,how excit welcom to the team guysnn nnand thank you everyon for the text and facebook messag im not go anywher
3267,1,you realiz everytim you take a crap you are pollut
3268,1,what a pathet littl man you are
3269,0,the russian will agre to a lot of thing it what they do that is import trust me they have no intent of ditch assad
3270,0,sensiblemom lol momo
3271,1,over promot idiot xa0 get your fact right
3272,0,two striker with my cup of team pleas
3273,0,nwo are just wast there life they onli have 15 activ member lol
3274,0,here is a fun fact for you sam solyndra
3275,0,i like politician who wear their bias on their sleev much better than the slick one who say onli what the crowd befor them want to hearnnlik both presidenti nomine thi go round and like governor mcdonnel of virginiannmcdonnel ha hi vision set on higher offic and doesnt want to fuck it up right now
3276,1,typic muslim what do you expect from him
3277,0,realli realli slow news day
3278,1,think if a littl man like pac make floyd run for hi lifei wonder what he will do if he did have to fight srr he would pull an oj in a bronco with the gun to hi point head
3279,1,not funni jack you are a total db friggin moron
3280,0,you know it would be so much easier for all of these socialist commi pinko puke to jump on a plane and leav the us than to tri and convert us to their sickass idea on how thi countri should be runnxc2xa0 xc2xa0
3281,1,what you are jussi is a plain old fashion idiot i am no fan of the usa ani more than i am a fan of airchair bigot warrior like yourselfnnni am talk about the polit inher in warfar and made a comment as to whi hama choos now to accept respons openli you foolnnthi is the area i am train in polit scienc not superstit and religiouslymotiv jargon like you
3282,1,rn506disqu read through the comment on thi thread and your the definit of a dick rider i bet you have a poster of 50 in your room
3283,0,when are you go to manup and sign your name to your fals lie
3284,1,lol and by the way u seem with ur anim icon ur just anoth manga fan that cant get pussi so he jerk off with fake tit women lol i purpos comment again just to piss u off now go eat a dick their a pimp sumwher that need the moneyxc2xa0from your ass on ur knee
3285,0,the marit act the procr act the union of the sex the life give life creat method through which the human race is perpetu and new life is creatednnreduc by cewubacca to the exchang of orgasm mutual masturbationxa0nnwhat a brutalis desensitis barbar dehumanis societi we live in
3286,0,romney urg everyon to be success like him borrow money from dad for your harvard educ borrow money from dad to start a privat equiti compani then pay back dad and declar yourself a selfmad mannnmayb obama heed hi advicenand borrow money from romney dad to get a harvard educ
3287,0,fewer than the number of your mom boyfriend that could actual be your dad
3288,0,a littl lipstick on your palm off to the jerk match
3289,0,pbreaker still didnt work ughhhhhhhhhhhh
3290,0,yep youxa0respond as anticipatednan 8 year old child that is look forxa0recognit among hi peersnyou are angri and it show littl girlngood i am get to you
3291,0,nah i will take it over be a giant fannnveri success in the short time we have had as a franchis
3292,0,the judici system is broken for now an eye for an eye will make the major think twice befor act and vigil will protect all
3293,0,mendri whi in what planet would you be against men have the same right and freedom as women enjoy
3294,0,let hope it settl down here in the south my kid will love it
3295,1,ede444 and that all youv got to say is it well i wont be lose ani sleep over it whether or not you are the same person or not you have the same stupid mental your both like a coupl of children so easi to think you are one and the same your post are the poorest in tast so you cant complain at mine call me name just make you look like a fool if you thinkxa0imxa0show off with ani of my post it must mean you havent done much with your own life my post are just a reflect of the truth to which you are obvious a green eye monster noth special to me or most peopl to say what languag one can speak or whether theyv had the chanc to meet import peoplexa0perhapsxa0y should concentr on better your sad miser life instead of post childish comment to me
3296,0,if i look like that id have to end it not my pictur that is our ador smelli melli
3297,0,what you see is your hate for him
3298,1,goeatyourdogyouposlibtard
3299,0,ill bblnsubject wiredsci re eagl cam return the chick are here wire scienc wiredcom
3300,0,just what you need to warm you up on a cold morn she look stun as away
3301,0,whi is she wear a sea urchin on her head
3302,0,you can all me snot ad i dont mindxa0xa0
3303,0,let me tri again the mother did not know had no clue in fact she even tri to keep the famili togeth with thi piec of garbag whom she loath becaus she thought it wa in the girl interest no one knew except chri the victimnnno one she herself couldnt connect the mani dot the effect the incest wa have on her own behavior thi is the dark side erin you may not have been
3304,0,is thi one of those homo sedin brother henrik im guess
3305,0,freedom of speechno anger issu
3306,1,excel command of the english languag onc again i want to commend you nier on your skillz
3307,0,cnnbef2f3663cf1e9a3a822e7348adisqusxa0nnyour right it certainli doesxa0 im surpris you havent brought up the stori of lotxa0 that alway a fun one
3308,0,ramdin fuck off richard sir wa greatn u hve 2 apolog him
3309,1,the fuck is wrong with you you are so fuck up how can you say that
3310,0,suppli side econom ha never workednnso svelaz what side econom doe work
3311,1,i will fuckin kill u in real life track u down than shove a katana u ur ass just bcuz we asian r smart than u dick doesnt mean u could beat him up i swear i will be at chicago in 2 hour
3312,1,hmm pointless livesxa0 yup elitist pig you are
3313,0,it too soon to make ani link between those two eventsnnhmmm feet mail to peoplebodi found with limb missingr the dont see ani link canadian
3314,0,there also bug with vanish untarget mobsxa0 everytim you connect with an attack they vanish off screen but still continu to hit youxa0 good timesgood time
3315,0,you bet just like jimmi carterxc2xa0 the pol will notxc2xa0cut their sacr cow so let cut the militari becaus they can not complain or they will be brought up on chargesxc2xa0 we live in a danger world more so than when it wa the cold warxc2xa0 we have unstabl peopl around the world that would love to destroy us and blow up themselvesxc2xa0 all of the technolog in the world doe not replac boot on the ground in the air or at sea nnavi vet retir
3316,0,it doe not say in the articl if we can bring our own chair and beverag to the festdo anyon know
3317,0,with 17 in system ill name the next one fuck your blob
3318,0,box out you fucker celtic
3319,0,clearli you dont understand the war they are tri to fight
3320,0,total agre on the mamamia thing not specif re babi bodi but i just feel like everyth on there seem quit judgyon side these day too mani cat fight in the comment as well nni realli am go to miss your post but i am so happi for you and your new write journey your go to rock the shit out of it im sure xxx
3321,0,i agre what is be said by the sec but muschamp and pinkel reallynnthos two are bumsnnani decent coach would have won with florida talent muschamp is a terribl coach
3322,0,httpimg221imageshackusimg22120433abstractfireworkspng here is my tri
3323,0,stush wrong in germani switzerland and austria where gun are legal the gun crime rate are no higher than england by the way england love to includ suicid as gun crime to push up the figur england is one of the most violent place in europ regardless of gun ownership by the way dont forget there wa a time when is wa legal to own gun for selfdef in england much as it still is in n ireland today
3324,0,i have to give it to young blood he speak the truth but joker still be eat the puss while it stink we dont give a fuck we just want to wild out and be anim for an hour
3325,0,ignor ass liber i swearnnpssstyou are talk to the wrong end
3326,1,cant beleiv the crap you say you spell your name as the femal andi so i do hope you are femaleor are you just anoth ignor idiot that give american a bad name
3327,1,whi dont you just eatshitanddi you are not want here now run along skippi
3328,1,floyd you are a coward plain and simplennthat is all
3329,0,i swear i am gonna blow my lid if there is more green energi crapxc2xa0
3330,0,how did the photograph avoid the urg to not steal a brink if that wa me i would look for a special team and the blueprint
3331,0,the ronald reagan alumni associ your kid right i think im gonna puke
3332,0,so what if she wear same cloth more than onc the media would complain if alway spent money on new cloth leav her alon you go girl look forward when you are our queen
3333,1,that right magoo you assclown you are now my bitch lol are you say you got pwned by a dork lololol quit tri to write off your libtard mistak of repli to me as just have fun anyon read the thread can see how confus you were in your unsolicit repli your life must be pretti bore if all you have to do is stick your nose up my ass and follow me around my own person stalker im flatter it must be you who is like all my post gee thank now you will have to fight blue f for ass time with your nose he seem to be firmli entrench lololol rock on doofu
3334,0,hdnaturetv i made a review if you wanna know more
3335,0,if you didnt see her on the tv newsthi is actual a veri flatter photo i knowscari on tv she look like an old piec of tan cowhid and pleaseenough with the black lip liner not flatter on anyon
3336,0,i knowthi room is the equival of a hooker act offend when you pull your peni out
3337,0,all of you blame russel need to shut the fuck up without him we are not in thi game at all
3338,0,wow nna blogger who call other namesnnnperhap you are a blog whore nnpeopl usual talk best at what they are veri familiar withnngreat conserv nnobvious you live in your own headnnread your veri inan commentsnnlet see what alinski talk point are you at nnnn5 or 10
3339,0,realli and youll get an honest opinion on the injuri you receiv stop that mugger it must have been pain fall on that exact same spot when you went tube but im sure you shrug it off like the hero you are
3340,0,here is the step guy nn1 download ifil from cydiann2 go to varmobilelibraryprefrencenn3delet comappleassistendplistnn4delet comapplesupportplist optionalnn5instal crtnn6 enjoy siri
3341,1,hey cock sucker i have a decent job so befor you go run that big dick sucker of your get the fact straight and if you were actual a hard ass you would come say thi shit to my face you pansi piec of shit next time you want to talk shit to me post it with your mother fuck name nigga
3342,0,damn you guy woke up babi bron bron and now he choke
3343,0,wow you are back happi day are here again i dont like to seexa0th nat lose but the upsid when they do is that we can count on you to show up btw i wa impress with that cute littl henri the 9th jingl i bet you have a ton of em i am extrem honor that you repli to my comment now thi board will respect me now that i am the one that you respond to what an honor well glum you keep up the good work and keep post on here becaus i find you veri motiv dont forget you stay away from all of those other board we want you to use all of your littl brain cell on our board you dman
3344,0,well as long as your cool with it
3345,0,so from the articl itxe2x80x99 clear that suarez feel he ha noth to apologis aboutnot becaus he no racist but becaus of some unwritten lawwhat happen on the pitch stay on the pitch and that the end of the storybas admit someth went onnot deni it at all nn nnfrom the scouser we are get xe2x80x9cevra got what he deservedxe2x80x9d dispel the myth that they support suarez becaus it wa all a misunderstand but support him becaus they agre with hi racist comment shame
3346,1,you cant sing and you cant pray but you can wahoo it up over gay rapejust plain fuck liberalsal of themand knock the dog shit out of them first if you are so inclin
3347,0,jasonhairydawg trume jason i have never said anyth but how i wa not happi wthe way we onli sign 19 player and i am stone for it bc im not be posit and see thing the way some think i should how is that right whi should i be bash on here bc i have an opinion i never said anyth about uga need to sign 3 player or sign sone just to sign them that is just fals wit in ani stanc i believ we have too mani good player in state to just sign 19 what is wrong wthat
3348,0,tell him to hang in there look at brian baker for inspir
3349,1,absolut moron and unabl to see the just motiv for legislationnndrink drive is a crime not drink alcohol whi can you not comprehend that are you realli that fuck stupid
3350,0,anthropophagi it the other whitesemi white meat
3351,0,i too am guilti of over moistur my hair it hard to get that balanc sometim i start use protein base condition such as aubrey organ gpb weekli and heavi duti protein treatment everi 6 week and that been help a lot
3352,0,my daddi say he is piss becaus he aint gettin reggi love anymorenncan someon explain thi to mennaft all i am onli 14 year oldnnyeah
3353,0,well oknn your off the hook for now but well be watch you
3354,1,quitfuckingwith my trollingdouch
3355,1,poor babi you didnt get your extrem santorum ron paul or ani of the other loser vote for obama punk you are a bitter coney island whitefish that never had a chanc to be use you are worthless and a pintless ideologu bigot your sentiment of vitriol come at know surpris you must have given a a bunch of money away poor babi liter punk
3356,0,so the chief are better then the packer if your say all your loss mean the other team is better then you
3357,0,if the pope had an allig would that make then safe pet for kidsnnyou say noth to deni the overwhelm number of peopl and pet kill by them that is a fact nobodi here ha been abl to effect disput nnwhat doe the fact that celebr own a breed mean 50 cent is a no talent rapper who ha been arrest how mani time now have you check how may peopl on your list have been arrest how mani gang banger in jail have pit bull wait for them at home it is certainli not a list of intellig peopl anyhow what celebr do ha no bear on the breed and doe not excus how danger they are if you think that is a list of intellig peopl heaven help younnnixon had a beagl wa a crook so
3358,0,no becaus you are wrong
3359,1,wow you realli shouldnt suck your daddi dick with that mouth
3360,1,it would onli be news to you if it were revers we get it now and get it with your everi post you are a liber puke that champion everi liber caus got it glea
3361,0,they prefer it when theyr work for the polic or when theyr not the target of the polic investig xa0but xa0
3362,1,your a turd neil and will alway be onexa0 pick on a rookieyeah big tough guyxa0 no worriesyoul get your one daylos
3363,0,hurri call them so they can arrest the parti leader randi reuidich
3364,1,are you watch or partisap ill kill youxc2xa0 he your not your point and ur ugli and who do you think you arexc2xa0 you saw that not enough how mani time dose he halt too watch her goxc2xa0 that fake it likewat you peopl fit mad you dont get it i wa not there rite here you hurt my feelingz they think he like you tou think youll live i s that true if you come near my man or my famili down here in louisiana i would rip your eyebal out with my fingernail i dont need no gun no knife i would bloodi kill you birch
3365,1,how is defend your child vigilant justicennwhi are you defend a child rapistxa0 are you a closet pedo
3366,0,1st tryextra grenaden2st tri extra grenadei almost punch my computern3st trybushmasteri kiss my computern4st try500 gpgoddammitn5 and 6st trykatanawel fuck itnak47 gold and berreta doesnt like me d
3367,0,thi guy is awesom saw him interview on democracynow a month or 2 back good on him a true american
3368,0,alway in our thought you and your gorgeou babi alway feel our love and respect come your way you are an inspir to mani of us and i know sandra iren and everyon elsexa0 say it better than ixa0 ever can xxx
3369,0,jsdavis13 true youd think that the christian who are so hell bent into forc religion into public life would be use it to do the thing jesu talk about he never said a word about gay or when the soul enter the bodi he spent all of hi time hang out with prostitut and the poorest of the poor tell rich peopl it would be veri hard for them to get into heaven rememb the sermon about when i wa hungri you did not feed me becaus what you do for the least of these you also do unto me i dont much think jesu care how we care for each other as long as we do a hungri kid doesnt care if dinner came from food stamp or from a love donat my guess is he would not think highli of a societi that leav issu like hunger and medic care to the whim of it donor class
3370,0,next time tri to offer suck hi dick mayb it will help
3371,0,dont mention social secur or they will arriv by the coach load
3372,0,dude abc the thunder is win still
3373,0,umm xa0h wa a strong swimmer he obviosli pass out and land in the pool xa0did you even read the stori
3374,1,eat shit and die andrew
3375,0,alien 3 wa full of metaphor subtext and deeper mean too still suck deep doe not equal smart doe not equal goodnthi is quit fascin it like the opposit of that me3 debacl where peopl would constantli post the same you tube deconstruct of how the game went wrong despit all the fun they had actual play the game in thi case thi particular writer and the comment do a similar deconstruct yet he explicitli say it still fun tho and peopl are still butthurt
3376,0,ye you have been attack by yourxa0 biggest prison in the world
3377,1,yourexa0clearli a nigger
3378,0,soy ingeniero en jardineriani es yarderoni no se usan insectizidasn si no fertilizant y io no lo naplico solo opero lasmaquinassssndesdeuna 21 hasta una 113
3379,0,i dont realli blend in anywher i go in fair i do like you do despit your arrog snot that i can talk on some issu
3380,0,is thi the kind of balloon world class citi have in that case we should get two or three we need all the class we can get here
3381,0,nonstopdrivelxa0xa0natesweetxa0xa0lkp no limitsxa0napp to author is a classic logic fallaci
3382,1,it not after 2n inning for india a you jerk offi am sure a douchebag like you cannotn rememb the priceless 50 he score in 4th inning of the test match that hen won for india against south africaand ton of such inning at the staten levelbut i guess dickhead like u are on a shit pile diet to understandn ani of itthink twice befor open the drainag pipe that is ur mouth un loser
3383,1,in the north social servic would take away her brother stupid
3384,0,go get a nice educ learn a littl about what made america great then get a job and do it well and work your way upxa0 some day youll have money tooxa0 ohhh and xa0 stop your enviou whine
3385,1,snap out of it you are so bias whould you say the same if saddam hussain wa still in power or would you do what most shia did includ iran go against saddam at ani cost even if you have to lie to get bush to enter the wardont talk about syria or iran be anti israel iran never fourght a war in the name of islam read histori they are an obstic in the way of islamnnregard kill of peopl no bodi know who is do thi xa0what the syrian who live in the neghbourhood are they xa0blind mayb there oppressedxa0 but not dumb you sound like the assad regim who lie evri time
3386,1,all you do is sit on thi site and hate on everi success artist you are the epitom of a crab you broke muther fucker dumb bitch
3387,0,i wanna fuck her pussi all night long
3388,0,that seem weird xc2xa0th act wa odd to me xc2xa0i guess that what happen when you are mid scene xc2xa0or when your one night fling lead to a crib and playpen the next day xc2xa0i thi women go to end up good and trap in a supernatur exist or is she go to be the evil witch who will kill her own daughter if she stray too far xc2xa0guess we wait until friday
3389,0,talk crap on an anonym board your famili must be so proud
3390,0,well at least we know what is on your mind
3391,1,do you have ani proof that romney stole anyth or are you just a stupid libtard troll
3392,0,not fair he ha test posit for a ban perform enhanc drug the investig found no proof that it could have been meat no case have ever been found with spanish meat nor other cyclist he ha a ban just like mani other who have test posit in all sport whi should he be differ he should have taken the 1 year ban origin set but no spain had to cover it up and the presid even got involv to get it overturn seem not just contador want to win at all cost spain too contador knew schleck chain had come off but broke the unwritten rule he show then he would prefer to win at all cost no matter about moral
3393,0,thi sorta remind me of that miss potter movi you know the begin where she is putt certain color togeth to get the perfect shade of blue
3394,0,in the past day weve seen zombi in miami and now robot were fuck get your gun
3395,1,tell me how the bridg can be fix xa0oh you cant xa0get off your soapbox retard
3396,1,first of all fuck nickelbacknnsecond while i agre with you that 30 may be a littl high ahead of johnni cash and michael jackson eh it import to rememb that nirvana and kurt in particular were the face of angsti teen and young adult everywher and still are to thi day
3397,0,do yuo sometim laugh uncontrol at night i just had that
3398,0,ouch i wouldnt call her a turd jeez i mean she is not a veri talent actor or a model but she isnt a turd
3399,0,chargersbuzztap new england lnfaoooo
3400,1,you are soooo dumb
3401,0,savagebeastxa0xa0marbblesxa0dud gonna be a hell of a defenseman xa0him and mcbain are go to be a real solid pair for the cane xa0theyr gonna be pretti good in a few year they got a lot of young talent
3402,1,and while your at it pleas prove how your point relat to past draconian law that ban interraci marriagexa0 that intent wa to ban mix racesxa0 just stop it pleas you are insult intellig
3403,0,let them eat cakennword that lit the french revolutionnnwhat word will american have to hearnneat the rich
3404,1,where all the ron paul troll to defend thisxa0piec of shit
3405,0,emont restitut sound like you tri to cash in but fail
3406,0,i like hi film put more fight in vin mayb team up with jason statham transport
3407,1,i love how yo are a complet moron and you havve to be a complet retard to hate naruto like serious man can you even form proper sentenc well obvious not
3408,1,you are a complet idiotnot even a partial
3409,1,da fuck thi nigga talkin bout everyth thi hoe wa do wa turn me onthi nigga gay
3410,0,ironi is not in most conserv vocabulari
3411,0,he kill himself like a littl sissynngood riddanc scumbag
3412,0,hello wshh it is i again nastasha for the record no i do not strip im on south beach ocean drive leav a pool parti get over yourselv i love me and at the end of the day u can think what u want an opinion is like an ass and everybodi ha one i live life and have fun btw im diseas free bitch i wa born with a fat ass i cant help itbut yeah you fuckin right i love it you would tooso to pittsburgh
3413,0,i like the idea of charg gang member as member of a crimin syndic howev if all they do is lock up the leadership they just perpetu the splinter that took place after the fed did the same thing that hasnt work out so wellnnla is the onli other citi that seem to have quit thi pervas a gang cultur what are other citi do
3414,1,bizora2disqu you are a pathet nobodi
3415,0,im a vet rob how bout you now you know whi some of us are not impress with the street thug cultur their are some bad peopl in thi world expand your horizon son i use to think like you until i came up aginst some other cultur that wasnt afraid of me and my cultur
