,Unnamed: 0,Insult,Comment,Sentiment
2943,2943,0,we are trying hard to beat yankee so you pick up a game on them,-0.3458333333333333
2944,2944,0,very very veryxa0very veryxa0very veryxa0very very important study,0.39
2945,2945,0,a role model to fool idiot and rube,-0.8
2946,2946,0,you dont seem to understand basic business concept,0.0
2947,2947,0,thats ridiculous everyone know men from mar are purple,-0.3333333333333333
2948,2948,0,who need these agency we can determine for ourselves what is good xa0who need some authority to tell u what is right or wrong a to collective impact on the planetnnwe would still be pouring waste oil in the ground to cheaply dispose of it if that mindset were allowed to predominate,0.13714285714285715
2949,2949,0,what you dont know about gulagscheck out the history of the soviet union warning it may disillusion you about communism and comrade stalin,0.0
2950,2950,0,lebron durant you two didnt deserve mvpnntony parker,0.0
2951,2951,1,taxing people at different level is not redistribution of wealth you fucking retardxa0 thats like saying a fat person is redistributing fat by eating more,-0.033333333333333326
2952,2952,1,stop wasting our air you idiot,-0.8
2953,2953,0,eustace tilley 20 david yankeeclipper1 thats cause youre not getting enough oxygen she sucked it all out of the room,0.0
2954,2954,1,how can you possibly be such an as hole all the time jesus this is exhausting people that say they have big dick generally have small one hahah believe it or not i defended your bitch as when you first joined the website pussy,-0.05833333333333333
2955,2955,0,im great rhunt you got to see a terrific game today,0.13333333333333333
2956,2956,0,gollythats cold comfort but none to worryby the end of this month israel will have taken care of the entire issue with iran and syria with one real nasty blow allah aint so great after all,-0.2
2957,2957,1,i am going to hate all over this page because im homophobic fuck off lesbian good thing that bitch died one le lesbo in the work,-0.16666666666666674
2958,2958,0,if it walk like a duckand quack like a duckits either guest speaking or in fact a duck,0.0
2959,2959,0,lltrixmass murdoch if youre going to call someone either stupid or ignorant you should probably end the question you ask afterward with a question mark not a period,-0.7999999999999999
2960,2960,0,lucky you sasha so whats your beef other folk tax are paying for your ride,0.10416666666666666
2961,2961,0,xc2xa0too many like it or not were suck with him for another 4 year unless the republican can pull a rabbit out of a hat the best we can hope for is a republican controlled house and senate,0.75
2962,2962,0,heaven forbid someone who is a bit of a celebrity should express nonliberal viewsxc2xa0 nnas a hockey fan myself i really dont think the very talented mr thomas need to answer to any lameass sport reportersor anyone elsexc2xa0 he entitled to his opinionsxc2xa0 after all prior to the current administration we used to uphold free speech for everyonennbesides he a stanley cup championxc2xa0 nuff said,0.30199999999999994
2963,2963,0,nwo4fuckinglife,0.0
2964,2964,0,all da hoe love me you know what it is xa0rack cityxa0bitchdisqus,0.5
2965,2965,1,do your job in hate loser,-0.8
2966,2966,1,crawl back under your bridge you miserable pathetic troll,-0.6666666666666666
2967,2967,0,you are full of schnike sir,0.35
2968,2968,1,ponyfags fuck off,-0.4
2969,2969,0,this is fucking primordial,-0.6
2970,2970,0,2010 he rushed 18 for 60 2011 52 for 170 i think the threat of him running loosened up the pas defense last year,0.0
2971,2971,0,racism will die when white people stop being racist,0.0
2972,2972,1,you are completely clueless,0.1
2973,2973,0,iran is going to be blow up one way or the other give it up,-0.125
2974,2974,0,i am a sale arborist in the dc metro area i have grown all too accustomed to the status quo set by service magic a a credentialed and educated professional in my field it ha become quite disturbing to work with the environment that service magic ha created ie a false sense of qualification of vendor to the consumer i have spoken with many arborist from other firm in our region and all say the same thing this could have been a beneficial service but without demanding proper insurance and credential from it vendor it simply becomes a mean for the unlicensed and uninsured vendor to gain business they are not qualified to perform this also leaf the qualified professional such a myself without a fair cost comparison to offer our client the fact of the matter is company pay ten of thousand of dollar a year for proper insurance not to mention the cost of education to aquire proper credential service magic come along and open up an outlet for those who have not performed their due diligence in aquiring these necessary benchmark to practice their craft to be solicited to the mass a qualified vendor it a shame and ha become a menace to the integrity of my profession and those of u who have worked hard and payed countless dollar to make ourselves a true qualified vendor my hope is that the people at service magic make immediate change in their qualification of vendor,0.06907051282051281
2975,2975,0,nolimits3333 please consider helping with thexa0president obama campaign we need people like you,0.0
2976,2976,0,until medical staff are held accountable in a court of law mistake like this are always gonna happen nh trust dont care about fine a it is ony tax payer money and not there own,0.33888888888888885
2977,2977,0,having read many of dragos other comment on this site it is not shocking he doesnt get game of thronesnnhodor ha more sense,0.195
2978,2978,0,because we got that dback killer zito going in game 1 he is undefeated v your dbacks this year lol that dont get old ever,0.16666666666666666
2979,2979,0,ill buy the rope so the tax payer dont have to choke up any money cw shovel,-0.5
2980,2980,1,you can get treatment for your dillusional inferiority complex you sad little troll,-0.32916666666666666
2981,2981,0,a lot like you and your life huh,0.0
2982,2982,1,damnit gw dont be such a pussy you liked the white you should have stuck with the white,0.15
2983,2983,0,proof or just another unfounded ridiculous republican opinion what were you watching fox news when they talked about the study that said fox news watcher are stupid you have just proven them right congratulation,-0.28253968253968254
2984,2984,0,we knew we were in trouble from day one xa0nobel peace prizefor what what afucking joke,-0.2
2985,2985,0,im so happy for them they really deserve it,0.5
2986,2986,0,your buddy repub turdraiboxcyndybnww nav are all having a party with the obama blow up doll you should join in before the koolaid get warm,0.6
2987,2987,0,they certainly have hospital for the criminally insane which judging from what ive read of his verified history is where kimberlin probably need to be,-0.39285714285714285
2988,2988,0,notborneverymin mickey bitsko micah carter im not going to make this easy for younnhttpwwwyoutubecomwatchvy3zadrfpb2knn,0.43333333333333335
2989,2989,0,in 1928 the federal government only consumed 12 of the national wealth today it consumes more than 40,0.25
2990,2990,1,no you are just stupid,-0.7999999999999999
2991,2991,0,the first draft dodger who became president wa bill clinton,0.25
2992,2992,0,massive pisstak,0.0
2993,2993,0,maybe they did so thanks to jeff van gundys outcry on that,0.2
2994,2994,0,my issue is not with the shoesxa0 i dont care about themxa0 if they invoke a certain response or emotion from someone it not up to you or i to say someone should feel that emotionxa0 who the heck are youxa0 thats how jesse feelsxa0 thats not how all black people and these comment demonstrate one of the reason why race relation have a long way to goxa0 there are too many ignorant people still breathing to have a serious dialogue about itxa0 stop telling everyone how they should feel and maybe just listenxa0 no one told the majority of american not to have an emotional response to 911despite the fact that they werent impacted directlyxa0did anyone berate you about getting over your hurtxa0 xa0you understand how you can be moved in that instancebut other people are just crazy because they werent a slavexa0 nnyou want to dictate how people talkwalkdressgo the bathroometc there seems to be no limitxa0 nnadidas ha every right to sell the shoe and people have every right to express how they feel about itxa0 you knowthe same way you express how you felt about 911,0.0008928571428571397
2995,2995,0,and he shrug off his rock once againtonyretardo,0.0
2996,2996,1,you are axa0 really wellrounded idiot arent you,-0.30000000000000004
2997,2997,0,mickey bitsko micah carter im sorry what is your dispute what is your argument youre asking me to check what out in particular,-0.16666666666666669
2998,2998,1,yuck imagine knowing a total fucking douche like you your mom should have swallowed dude she did this world an injustice,-0.3
2999,2999,1,ok now your getting silly which is not a surprise coming from liberal like you,0.0
3000,3000,0,when you know you are little by little achieving your goal it will help u inspire ourselves,-0.1875
3001,3001,0,must be what happened when they saw you soledadxa0 wearing your thong andxa0 nipple ring a you went to sleep in your fox holesecretly dreaming of the soldier next to you,0.0
3002,3002,1,id rather see you getting lynched,0.0
3003,3003,0,those chick are badass i would be puking if i had to drink a shot glass of either of those,0.0
3004,3004,0,omg jesse jackson go back to your cave slavey is over and ha been over a a country we know we messed up but to our defence it wa tribal leader who sold the slave to u but regardless slavery wa officially ended over 200 year ago and i doubt anyone alive is a former slave so cry me a river build a bridge and get over it already you wouldve thought all those people standing on that one soapbox it wouldve broke,0.03333333333333333
3005,3005,0,for a stupid ugly girl she seems to have gone rather well for herself big house expensive car million in the bank still i suppose all those girl crticizing her can match that and are better looking a well and the fella have better looking bird yeah right,-0.10204081632653061
3006,3006,0,wait till you see my romney imitation i love firing people corporation are people my friend and my favorite im not concerned about poor people,0.11666666666666667
3007,3007,0,you are a victim of the modern educational system,0.125
3008,3008,0,mibearfanxa0nxa0ntouche just letting you know i plan on talking an inordinate amount of shit about this out of all proportion i say,-0.2
3009,3009,0,to anyone bothering to evaluate obama on his word and action v having someone else do the evaluation for them he ha never been anything but a pragmatic centrist the problem with such a position is that the extreme left will claim a betrayal to an ideology never subscribed to the extreme right ha made it crystal clear that not only do they consider liberal subhuman criminal but they have no patience for moderate of any stripe and the overwhelming majority of people who are in the middle are not political wonk and dont have the time necessary to try and figure out the truth through all the spin so they are unfortunately left with the impression of whatever sensationalist press last got their attention,0.020982142857142855
3010,3010,0,gee scholarship for black only can you say racism,-0.08333333333333333
3011,3011,0,cy said 22xa0 june win that is lookingxa0 prettyxa0 close right now,0.5428571428571429
3012,3012,0,donpardo or it our worst nightmare a we slide to the 3rd or possibly 4th best qb in the division mercy,0.0
3013,3013,1,i bet you take monstrous shit,-0.2
3014,3014,1,you are despicable and disgusting,-1.0
3015,3015,1,i think one might get rabies from biting you do you actually read what you type youre a psycho and you may be newish here but you sound like this old fart who used to fill this forum with similar mindless drivel nnwhy do you hate romney so much clearly even such a mentally senile old dip stick like yourself recognizes that he is nothing more than the white version of barrack obama i dont really think youre on drug only someone mentally disturbed can sound like a a much a crackpot a you do,0.047058823529411764
3016,3016,0,ut there obviously a bit of sarcasm mixed in with some common sense in the post thanks for reading nnhave a nice weekend,0.1
3017,3017,1,and he helped to removexa0mubarak by xa0oh i forgot he wa demonstrating in cairo all those night back in 2010 xa0you are so blinded by your own political stupidity,0.0
3018,3018,1,youre reaching i am a proud american youre still an idiot,0.0
3019,3019,1,u are a sick moron,-0.7571428571428571
3020,3020,0,the boy just cant help itxa0 lolxa0 nna slime a day will keep obummer awayxa0xa0 go slick willynni guess you really cant call it a slime when he is kinda telling the truthxa0 nnromney 2012,-0.024999999999999994
3021,3021,0,hey wade why dont stop doing your hater and start argue with arguements actually you are not really useful not at all,-0.075
3022,3022,0,a california bill mandating that public school textbook be nrewritten to encourage u201cgayu201d lesbian bisexual and transgender lgbt nlifestyles passed the senate committee on education wednesdaynnsenate bill 48 proposed by openly homosexual senator mark leno of nsan francisco passed the committee in a 631 vote the bill would nrequire that teacher and textbook present alternate lifestyle in a npositive light with instruction in subject such a history npsychology political science and communication in public school nclassrooms the tenmember committee comprised mainly of democrat nunanimously favored the bill backed by equality california and the gay nstraight alliance networknnleave the kid alonexa0 dont indoctrinate themxa0 why is this in the school,0.13472222222222224
3023,3023,1,you are the fake,-0.5
3024,3024,0,strongly agreed they are born and destined to killed with d support of their imam their leader they are blood sucker their 10th generation will never no peace group ofxa0 beggar,-0.022222222222222237
3025,3025,1,so you are a serbian traditionalist retardnnwhat about serbian mafia like zemun clan and arkannnyou hypocrisy is laughable,-0.5
3026,3026,1,mrbreeze68 that mark you a dumb arab,-0.375
3027,3027,1,madden mass effect battlefield need for speed those game all have competitor nnign biasd ea gave u money liennshow me the motherfucking compitition for madden please please prove me wrong untill thenmake sure you stop trying to act like your just generally interested in why we hate ea and not paid by them to ask this question your some greedy fuck just like them and your not fooling anyone but the middle schoolers,-0.19285714285714287
3028,3028,1,make you a filthy nasty poor trash racist loser,-0.7333333333333334
3029,3029,1,honey youre only getting a taste of your own medicine here youre one of the biggest internet bully and a dumb one at that how many time have you called other girl whore and prostitute or made racist statement but of course when you do it it totally something else may i remind you when you had to publicly apologize to dawn yang for the thing you said about her and when you called woman liar who were raped by a man which you deemed too good looking to rape someone dont start your faux feminist shit when you dont have a fucking clue about what it mean to respect woman you deserve all the backlash and more because face it youre an asshole,0.05729166666666666
3030,3030,0,nice one gordonyou can do beck pie n mash for himplease stay theren,0.6
3031,3031,0,thats why you use a hollow point,-0.1
3032,3032,0,yeah you remember that support they gave wisconsin once they figured out it wa a losing bet obama and uncle joe have your back a long as you win otherwise you are of no use to them now thats leadership you can believe in,0.25
3033,3033,0,eustace tilley 20 david knocked you out of character for a while though,0.0
3034,3034,0,jerky lol ive once sent a choccie cake to seattle so dont dare me,0.8
3035,3035,0,just a question if a player is injured or sick heshe is expected to take medication right and some of those medication could have an unintended side effect like improved stamen or shortened recovery time correct there are quite a few player on tour who seems to be chronically injured or ill no,-0.24571428571428572
3036,3036,1,some village is missing their idiot,-0.5
3037,3037,0,hmmmand of course dummy all over are going to buy it,0.0
3038,3038,0,bless her rip xx,0.0
3039,3039,0,i know temp engineer that work for oems and they make more than their counterpart just no beneifts,0.5
3040,3040,0,calmer than you,0.0
3041,3041,0,teach your childrento be a parasitical glommeronner a worthless vile wretched puke who doe not create a thing but who love to lie swindle cheat it way into possession of the work of others and then take over their life and tell them what is best for them even if they must slay innocent to do it take a special kind of criminally insane hysterical pig freakery that can only be summed up in one word democratsn,0.017460317460317447
3042,3042,1,aw da poor amber is out of clever retort so he resort to 4 year old parrot tacticsxa0nlolxa0 xa0 youve now regressed beyond what that 7 year old bully did to youxa0 bravoxa0nperhaps we can regress you to the point that you spit up on youself like an infant,-0.008333333333333338
3043,3043,1,yeah leon xa0i mean you kinda should shut the fuck up if youre going to be critical of anyone with that avi up xa0its too easy xa0almost like a person with down syndrome sp getting beside themselves and calling another nondowns person stupid during an unfortunate episode xa0knock that shit off sir xa0your entire cyber being is rife with ridiculousness,-0.21496913580246912
3044,3044,0,i wish him well but athletics are tough when youve lost your confidence,-0.3888888888888889
3045,3045,0,the last few week seems like a bit of an exaggeration dont you think i havent seen that much shit around here besides angrys latest blog about that 777 guy,0.024999999999999994
3046,3046,1,this faggot will flop,0.0
3047,3047,0,who care though this cannot be used a an excuse to treat someone a a lesser person would you want to ban marriage between men and woman who are sterile what about the fact that gay couple can raise child and increase the fitness of human who are already alivennits completely silly when one try to use evolution a a way to justify why gay couple should be prevented from being treated equally,0.040476190476190485
3048,3048,0,i post fact to dispute your numerous claim you choose to ignore them and believe the chain email instead your choice not mine,0.0
3049,3049,0,i love swuishing and eating my foot long terds call me stinky that is what everyone else call me,0.225
3050,3050,0,ive heard tell that there wont be any new pov character in the next 2 book,0.06818181818181818
3051,3051,0,you liberal socialist communist democrat better understand what you are wishing for xa0if you really believe what you say you believe why dont you just move to russia or some other communist country and enjoy the ride there,0.24375
3052,3052,0,being cocky is good a ever ahahah xd,0.24999999999999997
3053,3053,0,fuck robot,-0.4
3054,3054,1,why dont your wife blow all offxc2xa0the liberal for a quarter each and donate the money,0.0
3055,3055,0,animal planet told that mermaid are real,0.2
3056,3056,0,i feel like i raised them and then watched them graduate so proud they had no sone in the audience no fantastic stage no preinterview or fan chant or anything and they rocked it so fucking proud yall dont even knowxc2xa0nnand my god that had to be the first time ive watched a full episode of letterman and sweet jesus people watch this where the hell did they pull bill murray old as from and regis go rest man youve done so much i know it hard to turn off of work mode but goodness just go homexc2xa0,0.26203703703703707
3057,3057,0,i will say this though if the celt can be the heat in this series it may be more impressive than when they won the final because of how beat up they are,0.5
3058,3058,0,well then let private equity fund invest in green energy at least they look at whether the company ha a viable chance to succeed and they dont allow political cronyism come into play when they make their decision,-0.125
3059,3059,0,i am not your friend fool i am not a slave i am free i love the usa you have have your head up your lower orfice,0.45
3060,3060,0,it been done dont you read other people comment,-0.125
3061,3061,1,i think both of you need to grow up and stop arguing over a fuckin computer all day and do something with your life like maybe go outside for a change or get out of your mom basement and find a job d,0.0
3062,3062,0,yeah he will just let them in and allow them to take overxa0 be prepared,0.0
3063,3063,0,joe wa cut once steve young wa already there weve got nothing but the possibility of a good nfl qb a the heir apparent two different thing i cant speak of gretzky cause i dont know the detail,0.2125
3064,3064,0,solution stop giving fuck,-0.4
3065,3065,1,youre clearly retarded,-0.8
3066,3066,0,sure they are tommynone le demwad,0.5
3067,3067,0,being gay is absolutely a choice if it were not a choice how do you explain the thousand of people who were in that lifestyle and have rejected it and become heterosexual,0.30833333333333335
3068,3068,0,the general population may be but i think that the people in the nar know exactly what is in there and are advocating for it these are the same people who think gay should be executed atheist should have their citizenship revoked and that the first amendment mean you have the freedom to choose what type of christian you want to be they say they want to return u to a christian nation and that we need to base our law on old testament biblical law go back and look at some of the stuff bryan fischer mike huckabee michele bachmann and sarah palin have both said and endorsed look at some of the statement rick perry adviser have made and thing jim demint ha said they feel they have been commanded to take over government the entertainment industry the church etc xc2xa0these people have more influence than they should and enough to be dangerous their follower are probably naive when it come to what their leader are advocating and will continue to push their agenda without considering the consequence some of the tea party have tried to introduce legislation to pas personhood amendment which are bad enough but also to charge woman with felony murder if they miscarry but are unable to prove they had nothing to do with it i have no idea how they would go about autopsying an 8 week old fetus but woman would be guilty until proven innocent please see last part of post in regard to capital punishment this is what demint and crew advocate these people are dangerous and over 45 of the house of representative either actively endorse or are sympathetic to these nutsnnnhttpblogchristianitytodaycomctpolitics201102evangelicalsan1htmlxc2xa0nnfor some fun reading here are some link prenatal murderxc2xa0nhttpwwwfoxnewscompolitics20110226georgialawmakersantiabortionproposalpunishwomenmiscarriagesnnall sort of craziness linked on this websitexc2xa0nhttpwwwrightwingwatchorgxc2xa0nnhttpwwwthedailybeastcomarticles20110814dominionismmichelebachmannandrickperrysdangerousreligiousbondhtmlxc2xa0nhttpwwwtheocracywatchorgbiblicallaw2htmxc2xa0nnhttpwwwpubliceyeorgmagazinev08n1chrisre1htmlxc2xa0nncapital punishmentepitomizing the reconstructionist idea of biblical warfare is the centrality of capital punishment under biblical law doctrinal leader notably rushdoony north and bahnsen call for the death penalty for a wide range of crime in addition to such contemporary capital crime a rape kidnapping and murder death is also the punishment for apostasy abandonment of the faith heresy blasphemy witchcraft astrology adultery sodomy or homosexuality incest striking a parent incorrigible juvenile delinquency and in the case of woman unchastity before marriageaccording to gary north woman who have abortion should be publicly executed along with those who advised them to abort their child rushdoony concludes god government prevails and his alternative are clearcut either men and nation obey his law or god invokes the death penalty against them reconstructionists insist that the death penalty is the maximum not necessarily the mandatory penalty however such judgment may depend le on biblical principle than on which faction gain power in the theocratic republic the potential for bloodthirsty episode on the order of the salem witchcraft trial or the spanish inquisition is inadvertently revealed by reconstructionist theologian rev ray sutton who claim that the reconstructed biblical theocracy would be happy place to which people would flock because capital punishment is one of the best evangelistic tool of a societythe biblically approved method of execution include burning at the stake for example stoning hanging and the sword gary north the selfdescribed economist of reconstructionism prefers stoning because among other thing stone are cheap plentiful and convenient punishment for noncapital crime generally involve whipping restitution in the form of indentured servitude or slavery prison would likely be only temporary holding tank prior to imposition of the actual sentence,0.020478723404255328
3069,3069,0,lol i like you neil but you know you just fucked upright minho will not be defeated p,0.10000000000000003
3070,3070,0,a usual dogooders again propose to punish user rather thanxc2xa0perpsnnstop tobacco grower processor and sellersnyeahxc2xa0we all know prohibition alone wont curexc2xa0the cost of addiction or healthcarexc2xa0 law enforcement cost too much outlawing drug doesnt stop stupid user or pushersnnlegalizing drug such a alcohol and tobacco encourages dependency promotes deadly health problem and encourages liberal democrat to steal our tax dollar to care for the suffering stupid and to provide temporaryxc2xa0jailtimexc2xa0for pushersnndeclaring murder and rape a criminal actsxc2xa0hasnt stopped eitherxc2xa0 if caught capital punishment hasnt deterred eitherxc2xa0 rule of morality and prayer hasnt deterred stupid behaviorxc2xa0 education ha also proven uselessxc2xa0 nnthere is noxc2xa0sure solution to end stupidxc2xa0 god hasxc2xa0made it so and humankind love godsn,-0.28333333333333327
3071,3071,0,oh dear now you will be sorry in fact you will probably wish you had never been born if you had smuggled it into the uk and were unlucky enough to get caught you would have got a slapped wrist by one of our weak judge asia is different drug are not tolerated there are no human right sentence are long prison are real prison not like the uk world famous holiday camp,0.00674603174603174
3072,3072,0,fat contrat to large democrat contributor gpd go figure,0.21428571428571427
3073,3073,1,your dumb,-0.375
3074,3074,0,the same bus driver carried epl player ie chelsea who won the cl,0.0
3075,3075,0,if you dont want to have story about your kid obammmy dont send them out in public,0.0
3076,3076,0,im sensing our season slipping away and it hurst a lot,-0.1
3077,3077,0,ummm joeynnthe lion share of those old racist fat womenhating white homophobic bagger are transplant from the very liberal very very democratic northeastnnsooonnthat mean that democrat are old racist fat womenhating white homophobic baggersnnand since you just outted yourself in an earlier comment it apparent that you certainly know these transplanted democrat on a biblical basis need a pillow to sit down on joeynnyou are soooooooooooooooooooo easy to slap aroundnnso pathetic so worthless,-0.065031179138322
3078,3078,1,no you shut the fuck up attacking doctor bloody creep like you all screeching fuck doctor slagging them off wholesale until you need one to save your life or your kid life or your granny life then you crawl and beg for them to help cry on their shoulder wring their hand with thanks when they save your life etcnnselfish little spoilt s the lot of you like whining child who want it all but at no cost to themselvesnnooh boo hoo we have to pay doctor a decent wage and pension boo hoonngo live in africa then if you love your iwontpayapennyforacivilisedsociety capitalism so much,-0.06494107744107747
3079,3079,1,cnnfcbba858f167b1594a66777bcadisqus nnyouve got islamic apologist written all over your face these people were poisoned plain and simple,-0.10714285714285714
3080,3080,1,thats not funnywhats funny would be your family watching you die of a cancer ha haa haaa,0.25
3081,3081,1,cockneywideboynnso your the obese twat taking up all the pavementget a diet going and come back when youre cockneyslimboy,0.0
3082,3082,1,are you and higherreplying to mesaman above the same loser or are you sniffing the same glue pot xa0perhaps you are just libtard product of our sorry education system in which case you should be offered a real education in the usmc if they would take you,-0.06
3083,3083,1,she shouldve let her dumbass sister keep getting hit look how she screamed for her to stop beating him up this is gonna sound fucked up but idc if a bitch gotta have her shit leaking and be near death to learn so be it,-0.07499999999999998
3084,3084,0,yeah guess it really must hurt him to cash that hbo paycheck every week,0.2
3085,3085,1,you are a typical one liner futard troll,-0.16666666666666666
3086,3086,1,youre not the world best debater,1.0
3087,3087,0,obammy just take moochelle and go away,0.0
3088,3088,0,i wonder what the highest season average for turnover ha been for an nba championship team,-0.15
3089,3089,0,fucking sum rich bit should get death sentence because if she did that for 12 yr she probably violated a child hope not but die bitch,-0.11249999999999999
3090,3090,0,medium matter action could one day bite them in the as,0.1
3091,3091,0,those guy are hardcore xa0i usually play a close air support and those dude ride my shit about going off mission after i blow up whatever command ha lased,-0.225
3092,3092,0,wait for explosive news to be swept under the rug by the medium on commandnothing to see hearcars blow up all the timebesides it wa a prius,0.0
3093,3093,1,i already explainedxa0that sissy butill say it ill say it again to a little punk btch like youwhite folk cheer and support him because their youre tired of seeing black boxing champion so they will support any fighterxa0as long a theirxa0not black idiot,-0.3244047619047619
3094,3094,0,porn star muchxa0 if you arent you need to bexa0 way hot,0.25
3095,3095,0,when you ready to discus difference instead of being nasty i will be happy to debate you nsubject momedia re why money in politics doesnt always win by rachel maddow,0.2
3096,3096,0,your friend teatard got banned lmao,0.6
3097,3097,1,you pnk a chump i will knock your block off you internet coward ny bamma,0.0
3098,3098,0,that is a nice shirt you got on westbricknnnncraig sager,0.6
3099,3099,0,i hope you two get in the same situation enjoy your prison time murderer,0.2
3100,3100,1,bexxccxa0xa0bubzsucznxa0youre the sicko you bitch you know what your whole life is ugly and there not one thing that people like about you get a life and dont tell me what to do bitch ill punch yo face till you turn purple,-0.3333333333333333
3101,3101,0,haley these girl are just ribbing you sisterly love is what it is,0.5
3102,3102,0,i know we were without kadri and frattin etc but norfolk played almost the same amount of game a u they would be just a banged up,-0.2
3103,3103,1,when you arexa0 s u c k i n gxa0 odumbosxa0 d i c k do you swallow,0.0
3104,3104,0,um i think adele is beautiful her voice and personality in general is prob better than yours a million timesnnnhow can you even fucking say thing like fat people are gross wowwwnndiscriminationxa0muchxa0nnnsmh,0.15999999999999998
3105,3105,1,so are you oh wait sorry youre just an idiot god ha no sympathy for you sorry you were born stupid take care,-0.65
3106,3106,1,noxa0 you are an idiot,-0.8
3107,3107,1,wadeyou are a pathetic piece of former star crap,-0.6
3108,3108,0,watch outthese goon will be coming after your bbq grill next,0.0
3109,3109,1,fuck you,-0.4
3110,3110,1,no white person who wa not racist would e v e r call their friend that you are a bunch of coon her and her white friend had a really good laugh,0.25
3111,3111,0,wow he fucking sexy i love the white underwear p,0.275
3112,3112,0,shit,-0.2
3113,3113,0,oh my gosh you guy look so similar,0.0
3114,3114,0,are you an egyptian copt,0.0
3115,3115,1,i defended lana every time someone said bad thing about her now i dont know what to think lana is a bitch and a whore,-0.6999999999999998
3116,3116,0,sudsyxa0 cant i just a well label anything you say left wing propaganda you liberal are all about debate trick i used to be like you my mind couldnt take the murk i need thing to make sense,-0.05
3117,3117,0,later billnni dont care what they say about younnyoure ok,0.25
3118,3118,0,they need to learn how to play offensive set and how to defend maybe this series will help with that but they would really benefit from playing more east team to learn that their iso game is crap,-0.12500000000000003
3119,3119,0,obama is a friggin idiot nuff said,-0.8
3120,3120,1,more idiot posting on a subject they nothing about,-0.15555555555555556
3121,3121,1,you are an idiot pbgallag it ha been a rough 2012 for halladay but with the career he ha had to say he suck is ignorant and reflects more on your lack of intelligence,-0.13333333333333333
3122,3122,1,do you know who i am fu you 30 rocksucker,0.0
3123,3123,1,you sound like an ignorant dickhead,0.4
3124,3124,0,i disagree barack obama ha a significant amount of experience in economics all that experience a a community organizer,0.375
3125,3125,0,i hope they hurt that fucking pig,-0.6
3126,3126,0,you should be happynn3810 ft margin gm 2 of the 08 final,0.0
3127,3127,0,txf4i nghu0129 khxf4ng bao giu1edd chu1ed1ng u0111u01b0u1ee3c tixeau cu1ef1c vxe0 tham nhu0169ng u1edf viu1ec7t nam vxec chu1ec9 cxf3 mu1ed9t lxfd do sau mu1ed7i mu1ed9t ban ngxe0nh trong mu1ed7i cu1ea5p nhxe0 nu01b0u1edbc u0111u1ec1u cxf3 ngu01b0u1eddi u0111u1ee9ng u0111u1ea7u nhung ngu01b0u1eddi u0111xf3 chu1ec9 lxe0 bxf9 nhxecn khxf4ng cxf3 thu1ef1c quyu1ec1n luxf4n bu1ecb kiu1ec3m soxe1t bu1edfi mu1ed9t thu1ebf lu1ef1c lxe0 cxe1i thu1ebb u0111u1ea3ng vixean vxe0 bu1ecb chi phu1ed1i bu1edfi mu1ed9t tu1ed5 chu1ee9c u0111u1ea3ng khi ngu01b0u1eddi nxe0o u0111xf3 muu1ed1n lxe0m hou1eb7c cxf3 xfd lxe0m mu1ed9t vu1ea5n u0111u1ec1 u1ea3nh hu01b0u1edfng u0111u1ebfn nhiu1ec1u ngu01b0u1eddi hou1eb7c cxe1 nhxe2n trong xxe3 hu1ed9i lu1eadp tu1ee9c nxf3 bu1ecb xe9p buu1ed9c bu1edfi tu1ed5 chu1ee9c u0111u1ea3ng thu1ebf nxean dxf9 cxf3 kxeau gxe0o chu1ea5n chu1ec9nh nhu01b0ng su1ebd khxf4ng giu1ea3i quyu1ebft u0111u01b0u1ee3c vu1ea5n u0111u1ec1 gxec nhu01b0ng cu0169ng khxf4ng phu1ea3i mu1ecdi viu1ec7c du1eebng u1edf u0111xf3 vxec lxfd do cxe1i gxec cu0169ng khxf4ng thu1ec3 bu1ec1n vu1eefng theo quan u0111iu1ec3m triu1ebft hu1ecdc nxean su1ebd cxf3 mu1ed9t vxe0i cuu1ed9c thanh tru1eebng nhu1ecf mang txednh chu1ea5t giu1ebft gxe0 du1ecda khu1ec9 u0111u1ec3 ru1ed3i mu1ecdi viu1ec7c lu1ea1i tiu1ebfp diu1ec5n sau khi cxf3 mu1ed9t cu01a1n chu1ea5n u0111u1ed9ng nhu1eb9 su1ea3y ra mu1ed9t vxe0i u0111u1ed1i tu01b0u1ee3ng su1ebd phu1ea3i thu1ebf mu1ea1ng trxean bxe0n cu1edd chxednh tru1ecb nhu01b0ng nhu1eefng con gxe0 cu1ea7n phu1ea3i chu1ebft u0111xf3 lxe0 nhu1eefng con gxe0 bxf9 nhxecn u0111u1ec3 cho u0111u1ea3ng nuxf4i vxe0 thu1ecbt khi cu1ea7nn,0.0
3128,3128,0,fuck me i wa just thinking about that today xa0boomxa0nhttpcodegooglecomptheguardianlegendblitzmax,-0.4
3129,3129,1,you are an evil despicable animal and im sure eventually youll get yours god ha a special plan for vile creature like you,-0.047619047619047616
3130,3130,0,fuck all u nigga in atlantahow u like that polk county nigga,-0.4
3131,3131,0,eatsleepthunder mine is okc in 5,0.0
3132,3132,0,just because bush screwed u doe not give barack the right to screw u a well,0.2857142857142857
3133,3133,0,good to see youre feeling better old boyna couple of snifter on your birthday and youll be a good a new have a good one,0.47272727272727266
3134,3134,1,fucking idiot,-0.8
3135,3135,1,youre fucking retarded,-0.8
